Date,Close,Close_DWT
2024-01-02 00:00:00-05:00,48.14385986328125,57.388114146920046
2024-01-03 00:00:00-05:00,47.5451545715332,57.772563972068006
2024-01-04 00:00:00-05:00,47.97394943237305,58.1710390418628
2024-01-05 00:00:00-05:00,49.07239532470703,58.58452343126355
2024-01-08 00:00:00-05:00,52.226810455322266,59.00279197482971
2024-01-09 00:00:00-05:00,53.113372802734375,59.42891620836339
2024-01-10 00:00:00-05:00,54.32276153564453,59.846813063694896
2024-01-11 00:00:00-05:00,54.79452133178711,60.25375358609
2024-01-12 00:00:00-05:00,54.682579040527344,60.65950524821415
2024-01-16 00:00:00-05:00,56.35374450683594,61.05914322137611
2024-01-17 00:00:00-05:00,56.02490997314453,61.459527649261844
2024-01-18 00:00:00-05:00,57.0783805847168,61.8611724080137
2024-01-19 00:00:00-05:00,59.46118927001953,62.25611751258853
2024-01-22 00:00:00-05:00,59.62410354614258,62.64553605327339
2024-01-23 00:00:00-05:00,59.84299850463867,63.04484534329065
2024-01-24 00:00:00-05:00,61.33124923706055,63.45409035011316
2024-01-25 00:00:00-05:00,61.586116790771484,63.86638090634526
2024-01-26 00:00:00-05:00,61.00041580200195,64.28541559174597
2024-01-29 00:00:00-05:00,62.43368911743164,64.69979232782772
2024-01-30 00:00:00-05:00,62.74253845214844,65.10851465803677
2024-01-31 00:00:00-05:00,61.49616241455078,65.52016982851146
2024-02-01 00:00:00-05:00,62.99541473388672,65.93204259271948
2024-02-02 00:00:00-05:00,66.12684631347656,66.3514292224726
2024-02-05 00:00:00-05:00,69.29725646972656,66.77989704646761
2024-02-06 00:00:00-05:00,68.18881225585938,67.21195949128948
2024-02-07 00:00:00-05:00,70.06385803222656,67.64986913550527
2024-02-08 00:00:00-05:00,69.60608673095703,68.09124182286006
2024-02-09 00:00:00-05:00,72.09686279296875,68.53564869011082
2024-02-12 00:00:00-05:00,72.2117919921875,68.98629489093594
2024-02-13 00:00:00-05:00,72.09185791015625,69.44270004339133
2024-02-14 00:00:00-05:00,73.86296844482422,69.89603045035614
2024-02-15 00:00:00-05:00,72.62157440185547,70.34598294107725
2024-02-16 00:00:00-05:00,72.57659912109375,70.79650857018585
2024-02-20 00:00:00-05:00,69.41719055175781,71.24533908785463
2024-02-21 00:00:00-05:00,67.43818664550781,71.698421010114
2024-02-22 00:00:00-05:00,78.49864196777344,72.15616801820046
2024-02-23 00:00:00-05:00,78.77750396728516,72.61371267069354
2024-02-26 00:00:00-05:00,79.0523681640625,73.07235494875447
2024-02-27 00:00:00-05:00,78.66155242919922,73.5500864250597
2024-02-28 00:00:00-05:00,77.62407684326172,74.0481529871049
2024-02-29 00:00:00-05:00,79.07234191894531,74.55902140561088
2024-03-01 00:00:00-05:00,82.23775482177734,75.08773751616778
2024-03-04 00:00:00-05:00,85.19427490234375,75.62277907635746
2024-03-05 00:00:00-05:00,85.9249496459961,76.1637803575782
2024-03-06 00:00:00-05:00,88.65970611572266,76.72105494624124
2024-03-07 00:00:00-05:00,92.62689208984375,77.29245325515856
2024-03-08 00:00:00-05:00,87.48824310302734,77.86684441441784
2024-03-11 00:00:00-04:00,85.73503875732422,78.44473529226083
2024-03-12 00:00:00-04:00,91.87125396728516,79.03025735924696
2024-03-13 00:00:00-04:00,90.84671020507812,79.62090124655921
2024-03-14 00:00:00-04:00,87.90404510498047,80.22626479515088
2024-03-15 00:00:00-04:00,87.79708862304688,80.84708791546461
2024-03-18 00:00:00-04:00,88.41481018066406,81.47669831833848
2024-03-19 00:00:00-04:00,89.3573989868164,82.11741023336356
2024-03-20 00:00:00-04:00,90.33094787597656,82.75555580382516
2024-03-21 00:00:00-04:00,91.3934555053711,83.3892089462851
2024-03-22 00:00:00-04:00,94.24617004394531,84.02659803371581
2024-03-25 00:00:00-04:00,94.9588394165039,84.66374091887718
2024-03-26 00:00:00-04:00,92.5189437866211,85.30714426734755
2024-03-27 00:00:00-04:00,90.20899200439453,85.95742806588636
2024-03-28 00:00:00-04:00,90.31494903564453,86.6078062648558
2024-04-01 00:00:00-04:00,90.32194519042969,87.25957743744831
2024-04-02 00:00:00-04:00,89.41136169433594,87.92522734020714
2024-04-03 00:00:00-04:00,88.92359161376953,88.6049052045317
2024-04-04 00:00:00-04:00,85.865966796875,89.29341879602116
2024-04-05 00:00:00-04:00,87.968017578125,89.99388371072463
2024-04-08 00:00:00-04:00,87.09341430664062,90.69721918712735
2024-04-09 00:00:00-04:00,85.3152084350586,91.40281667656535
2024-04-10 00:00:00-04:00,86.99945831298828,92.11777163305581
2024-04-11 00:00:00-04:00,90.57483673095703,92.84006135298489
2024-04-12 00:00:00-04:00,88.14593505859375,93.51677450806815
2024-04-15 00:00:00-04:00,85.9619369506836,94.14327519421154
2024-04-16 00:00:00-04:00,87.37528991699219,94.74287058827846
2024-04-17 00:00:00-04:00,83.99681854248047,95.30036859399158
2024-04-18 00:00:00-04:00,84.63253784179688,95.84776579741468
2024-04-19 00:00:00-04:00,76.16539001464844,96.38602099974814
2024-04-22 00:00:00-04:00,79.48188018798828,96.88526397643933
2024-04-23 00:00:00-04:00,82.38555908203125,97.35125071463086
2024-04-24 00:00:00-04:00,79.64080810546875,97.81934532865658
2024-04-25 00:00:00-04:00,82.5944595336914,98.28812920291202
2024-04-26 00:00:00-04:00,87.69515228271484,98.7436210300621
2024-04-29 00:00:00-04:00,87.7171401977539,99.19376534631107
2024-04-30 00:00:00-04:00,86.36275482177734,99.60868115615655
2024-05-01 00:00:00-04:00,83.00326538085938,99.98583349037351
2024-05-02 00:00:00-04:00,85.77801513671875,100.34601854406628
2024-05-03 00:00:00-04:00,88.74866485595703,100.68190791894047
2024-05-06 00:00:00-04:00,92.09813690185547,101.03245911810501
2024-05-07 00:00:00-04:00,90.51286315917969,101.40322408820415
2024-05-08 00:00:00-04:00,90.37092590332031,101.77008479672115
2024-05-09 00:00:00-04:00,88.7066879272461,102.14432484176946
2024-05-10 00:00:00-04:00,89.83716583251953,102.50754423385521
2024-05-13 00:00:00-04:00,90.35794067382812,102.85776904640237
2024-05-14 00:00:00-04:00,91.31450653076172,103.21411553506645
2024-05-15 00:00:00-04:00,94.58700561523438,103.57277908647062
2024-05-16 00:00:00-04:00,94.3161392211914,103.89698821383998
2024-05-17 00:00:00-04:00,92.43698120117188,104.1860638865829
2024-05-20 00:00:00-04:00,94.73694610595703,104.45517048499539
2024-05-21 00:00:00-04:00,95.34266662597656,104.69498355559307
2024-05-22 00:00:00-04:00,94.90686798095703,104.93178019035103
2024-05-23 00:00:00-04:00,103.7518539428711,105.16717302960119
2024-05-24 00:00:00-04:00,106.4206314086914,105.38025118939464
2024-05-28 00:00:00-04:00,113.84925842285156,105.57673000857498
2024-05-29 00:00:00-04:00,114.77283477783203,105.80820189552657
2024-05-30 00:00:00-04:00,110.4498062133789,106.07744073509791
2024-05-31 00:00:00-04:00,109.58320617675781,106.36421383598504
2024-06-03 00:00:00-04:00,114.94776153564453,106.68276737887383
2024-06-04 00:00:00-04:00,116.38411712646484,106.99826250461706
2024-06-05 00:00:00-04:00,122.3843765258789,107.30968582976169
2024-06-06 00:00:00-04:00,120.94303131103516,107.64724131282969
2024-06-07 00:00:00-04:00,120.83309173583984,108.00433474935652
2024-06-10 00:00:00-04:00,121.73467254638672,108.35119316951396
2024-06-11 00:00:00-04:00,120.86500549316406,108.6894238109024
2024-06-12 00:00:00-04:00,125.15340423583984,109.02947564606363
2024-06-13 00:00:00-04:00,129.56175231933594,109.36467920200941
2024-06-14 00:00:00-04:00,131.8309326171875,109.72141706191886
2024-06-17 00:00:00-04:00,130.93125915527344,110.1016083339012
2024-06-18 00:00:00-04:00,135.529541015625,110.48708503188075
2024-06-20 00:00:00-04:00,130.73133850097656,110.88417135841452
2024-06-21 00:00:00-04:00,126.52288818359375,111.24149384996406
2024-06-24 00:00:00-04:00,118.0660400390625,111.55235934243625
2024-06-25 00:00:00-04:00,126.0430679321289,111.84579811124604
2024-06-26 00:00:00-04:00,126.35295867919922,112.1068495155679
2024-06-27 00:00:00-04:00,123.94384765625,112.36127962186252
2024-06-28 00:00:00-04:00,123.49402618408203,112.61104996380276
2024-07-01 00:00:00-04:00,124.25374603271484,112.82988547592464
2024-07-02 00:00:00-04:00,122.62434387207031,113.02274561113742
2024-07-03 00:00:00-04:00,128.2322540283203,113.23356708980684
2024-07-05 00:00:00-04:00,125.78316497802734,113.46241481202824
2024-07-08 00:00:00-04:00,128.1522674560547,113.69108460354445
2024-07-09 00:00:00-04:00,131.33111572265625,113.93030242620006
2024-07-10 00:00:00-04:00,134.85980224609375,114.14711336227667
2024-07-11 00:00:00-04:00,127.35259246826172,114.33913511138977
2024-07-12 00:00:00-04:00,129.19192504882812,114.53145614439352
2024-07-15 00:00:00-04:00,128.39219665527344,114.71654193232888
2024-07-16 00:00:00-04:00,126.3129653930664,114.83268269839192
2024-07-17 00:00:00-04:00,117.94608306884766,114.87616301012264
2024-07-18 00:00:00-04:00,121.044921875,114.87031302768636
2024-07-19 00:00:00-04:00,117.88611602783203,114.79774441501088
2024-07-22 00:00:00-04:00,123.49402618408203,114.70986088867312
2024-07-23 00:00:00-04:00,122.54437255859375,114.60841506068667
2024-07-24 00:00:00-04:00,114.20747375488281,114.36170243876228
2024-07-25 00:00:00-04:00,112.23820495605469,113.97079703613932
2024-07-26 00:00:00-04:00,113.01791381835938,113.92258503850053
2024-07-29 00:00:00-04:00,111.5484619140625,114.23090141113026
2024-07-30 00:00:00-04:00,103.69139862060547,112.60462176301183
2024-07-31 00:00:00-04:00,116.97643280029297,113.18510611377435
2024-08-01 00:00:00-04:00,109.16935729980469,112.56036408050744
2024-08-02 00:00:00-04:00,107.23006439208984,112.09858520164877
2024-08-05 00:00:00-04:00,100.41261291503906,111.59617321305065
2024-08-06 00:00:00-04:00,104.21119689941406,111.04513159812376
2024-08-07 00:00:00-04:00,98.8731918334961,111.2346637146606
2024-08-08 00:00:00-04:00,104.9309310913086,112.24722292442806
2024-08-09 00:00:00-04:00,104.71101379394531,113.70725492988616
2024-08-12 00:00:00-04:00,108.97942352294922,115.84431875254937
2024-08-13 00:00:00-04:00,116.09677124023438,118.21042573446194
2024-08-14 00:00:00-04:00,118.03605651855469,120.7887502786391
2024-08-15 00:00:00-04:00,122.81427764892578,124.01309051742055
2024-08-16 00:00:00-04:00,124.53362274169922,127.80329518813343
2024-08-19 00:00:00-04:00,129.95162963867188,130.0680524632507
2024-08-20 00:00:00-04:00,127.20263671875,130.66739613176156
2024-08-21 00:00:00-04:00,128.45217895507812,130.54518718672958
2024-08-22 00:00:00-04:00,123.6939468383789,129.12795898282636
2024-08-23 00:00:00-04:00,129.32183837890625,127.75211283527847
2024-08-26 00:00:00-04:00,126.41293334960938,126.48667635150098
2024-08-27 00:00:00-04:00,128.25225830078125,124.1595485761455
2024-08-28 00:00:00-04:00,125.5632553100586,121.03824782834259
2024-08-29 00:00:00-04:00,117.54623413085938,119.37703446752263
2024-08-30 00:00:00-04:00,119.32557678222656,119.23464237903902
2024-09-03 00:00:00-04:00,107.95980072021484,119.71076755138054
2024-09-04 00:00:00-04:00,106.17047119140625,121.39139487142467
2024-09-05 00:00:00-04:00,107.17010498046875,122.64885909580163
2024-09-06 00:00:00-04:00,102.79173278808594,123.39978324771808
2024-09-09 00:00:00-04:00,106.43037414550781,124.9576143117946
2024-09-10 00:00:00-04:00,108.05976104736328,126.98000674017271
2024-09-11 00:00:00-04:00,116.86648559570312,128.26548547469167
2024-09-12 00:00:00-04:00,119.10585021972656,128.86002571674987
2024-09-13 00:00:00-04:00,119.06585693359375,129.10370867695985
2024-09-16 00:00:00-04:00,116.74651336669922,128.70471603428646
2024-09-17 00:00:00-04:00,115.5568618774414,128.70442720634702
2024-09-18 00:00:00-04:00,113.33749389648438,129.1411870247897
2024-09-19 00:00:00-04:00,117.83621215820312,129.25187929045404
2024-09-20 00:00:00-04:00,115.96675109863281,129.25875308002236
2024-09-23 00:00:00-04:00,116.22667694091797,129.43619626698796
2024-09-24 00:00:00-04:00,120.83535766601562,129.7267380834408
2024-09-25 00:00:00-04:00,123.47459411621094,130.155545677877
2024-09-26 00:00:00-04:00,124.00444030761719,130.77968594797713
2024-09-27 00:00:00-04:00,121.36520385742188,131.24143816869812
2024-09-30 00:00:00-04:00,121.40518951416016,131.5409503975133
2024-10-01 00:00:00-04:00,116.96646118164062,131.9032804176994
2024-10-02 00:00:00-04:00,118.81593322753906,132.253878400672
2024-10-03 00:00:00-04:00,122.81478118896484,132.61278968553358
2024-10-04 00:00:00-04:00,124.88418579101562,133.00274784992592
2024-10-07 00:00:00-04:00,127.68338775634766,133.36101289870527
2024-10-08 00:00:00-04:00,132.85189819335938,133.69629075770155
2024-10-09 00:00:00-04:00,132.61195373535156,134.05928114301773
2024-10-10 00:00:00-04:00,134.77134704589844,134.44360033492367
2024-10-11 00:00:00-04:00,134.76136779785156,134.83091635259208
2024-10-14 00:00:00-04:00,138.0304412841797,135.23033509272008
2024-10-15 00:00:00-04:00,131.56228637695312,135.5789358717668
2024-10-16 00:00:00-04:00,135.6811065673828,135.86999547499852
2024-10-17 00:00:00-04:00,136.8907470703125,136.13953837693978
2024-10-18 00:00:00-04:00,137.96043395996094,136.37019296550096
2024-10-21 00:00:00-04:00,143.66880798339844,136.5902761923405
2024-10-22 00:00:00-04:00,143.54884338378906,136.8025992383581
2024-10-23 00:00:00-04:00,139.51998901367188,136.9779222976358
2024-10-24 00:00:00-04:00,140.3697509765625,137.12198945874292
2024-10-25 00:00:00-04:00,141.49942016601562,137.26882628513846
2024-10-28 00:00:00-04:00,140.479736328125,137.41713178653842
2024-10-29 00:00:00-04:00,141.20950317382812,137.55397138077217
2024-10-30 00:00:00-04:00,139.300048828125,137.68708810461374
2024-10-31 00:00:00-04:00,132.72193908691406,137.78882997179772
2024-11-01 00:00:00-04:00,135.36119079589844,137.85707579018901
2024-11-04 00:00:00-05:00,136.01100158691406,137.91151911781702
2024-11-05 00:00:00-05:00,139.86988830566406,137.94557054393192
2024-11-06 00:00:00-05:00,145.56826782226562,137.9811420706189
2024-11-07 00:00:00-05:00,148.83734130859375,138.02216207922132
2024-11-08 00:00:00-05:00,147.58767700195312,138.0532446835737
2024-11-11 00:00:00-05:00,145.2183380126953,138.08089503900942
2024-11-12 00:00:00-05:00,148.24746704101562,138.09661048477963
2024-11-13 00:00:00-05:00,146.22808837890625,138.09908727636576
2024-11-14 00:00:00-05:00,146.71791076660156,138.09829019206302
2024-11-15 00:00:00-05:00,141.9392852783203,138.09241359237797
2024-11-18 00:00:00-05:00,140.10980224609375,138.05790361314723
2024-11-19 00:00:00-05:00,146.9678497314453,137.99404349844454
2024-11-20 00:00:00-05:00,145.84817504882812,137.91093914017546
2024-11-21 00:00:00-05:00,146.62796020507812,137.80252649923304
2024-11-22 00:00:00-05:00,141.90928649902344,137.68492238137455
2024-11-25 00:00:00-05:00,135.9810028076172,137.55913130307167
2024-11-26 00:00:00-05:00,136.88075256347656,137.41199136194663
2024-11-27 00:00:00-05:00,135.3011932373047,137.24696630488447
2024-11-29 00:00:00-05:00,138.2103729248047,137.08395148463913
2024-12-02 00:00:00-05:00,138.5902557373047,136.92332144388627
2024-12-03 00:00:00-05:00,140.2198028564453,136.75806595745206
2024-12-04 00:00:00-05:00,145.09840393066406,136.5934217298051
2024-12-05 00:00:00-05:00,145.02841186523438,136.41458409814766
2024-12-06 00:00:00-05:00,142.4089813232422,136.2210650721285
2024-12-09 00:00:00-05:00,138.77975463867188,136.0248406734305
2024-12-10 00:00:00-05:00,135.04058837890625,135.82294999014485
2024-12-11 00:00:00-05:00,139.27964782714844,135.60567109546344
2024-12-12 00:00:00-05:00,137.31008911132812,135.37365423743938
2024-12-13 00:00:00-05:00,134.22076416015625,135.12965788633846
2024-12-16 00:00:00-05:00,131.9712371826172,134.87147134186557
2024-12-17 00:00:00-05:00,130.36160278320312,134.60813843476785
2024-12-18 00:00:00-05:00,128.88192749023438,134.3401335365436
2024-12-19 00:00:00-05:00,130.65151977539062,134.06121784621286
2024-12-20 00:00:00-05:00,134.670654296875,133.7734569758144
2024-12-23 00:00:00-05:00,139.6395721435547,133.52853041028038
2024-12-24 00:00:00-05:00,140.18946838378906,133.33120605103343
2024-12-26 00:00:00-05:00,139.89952087402344,133.15889661168669
2024-12-27 00:00:00-05:00,136.98016357421875,133.0265997220481
2024-12-30 00:00:00-05:00,137.46005249023438,132.90333348794
2024-12-31 00:00:00-05:00,134.26075744628906,132.7883408119256
2025-01-02 00:00:00-05:00,138.27987670898438,132.7109216709911
2025-01-03 00:00:00-05:00,144.43853759765625,132.66565233436998
2025-01-06 00:00:00-05:00,149.39744567871094,132.63095607679233
2025-01-07 00:00:00-05:00,140.10946655273438,132.6097093567631
2025-01-08 00:00:00-05:00,140.07948303222656,132.60978568003182
2025-01-10 00:00:00-05:00,135.8804168701172,132.62732917375706
2025-01-13 00:00:00-05:00,133.20098876953125,132.56713556498656
2025-01-14 00:00:00-05:00,131.73129272460938,132.41954889449474
2025-01-15 00:00:00-05:00,136.21034240722656,132.22631451262257
2025-01-16 00:00:00-05:00,133.54090881347656,131.95931763426546
2025-01-17 00:00:00-05:00,137.6800079345703,131.8128220087202
2025-01-21 00:00:00-05:00,140.79933166503906,131.80206392756227
2025-01-22 00:00:00-05:00,147.03799438476562,132.25143292295425
2025-01-23 00:00:00-05:00,147.1879425048828,133.25625208743662
2025-01-24 00:00:00-05:00,142.58892822265625,129.80573094209024
2025-01-27 00:00:00-05:00,118.39420318603516,121.53023579005665
2025-01-28 00:00:00-05:00,128.9619140625,126.44573022192628
2025-01-29 00:00:00-05:00,123.67305755615234,124.05125031459478
2025-01-30 00:00:00-05:00,124.62285614013672,124.59826599802545
2025-01-31 00:00:00-05:00,120.04385375976562,122.49031683650522
2025-02-03 00:00:00-05:00,116.63459777832031,122.41113149605772
2025-02-04 00:00:00-05:00,118.62416076660156,123.58587179254798
2025-02-05 00:00:00-05:00,124.80281829833984,124.28383969948376
2025-02-06 00:00:00-05:00,128.65196228027344,124.9424270391465
2025-02-07 00:00:00-05:00,129.81170654296875,126.19985854196972
2025-02-10 00:00:00-05:00,133.54090881347656,127.84977570197375
2025-02-11 00:00:00-05:00,132.77108764648438,128.75588260144352
2025-02-12 00:00:00-05:00,131.11143493652344,128.8828179198557
2025-02-13 00:00:00-05:00,135.26052856445312,128.6977508178636
2025-02-14 00:00:00-05:00,138.81976318359375,127.90010893722493
2025-02-18 00:00:00-05:00,139.36964416503906,127.30891216231521
2025-02-19 00:00:00-05:00,139.19967651367188,126.96656141534143
2025-02-20 00:00:00-05:00,140.07948303222656,126.20653565274472
2025-02-21 00:00:00-05:00,134.4007110595703,125.2005130681042
2025-02-24 00:00:00-05:00,130.2516326904297,124.60043049447634
2025-02-25 00:00:00-05:00,126.60242462158203,124.38614086124042
2025-02-26 00:00:00-05:00,131.2514190673828,124.36300670758621
2025-02-27 00:00:00-05:00,120.12384033203125,124.69042215965565
2025-02-28 00:00:00-05:00,124.89279174804688,124.81481990560836
2025-03-03 00:00:00-05:00,114.03515625,124.7145597652476
2025-03-04 00:00:00-05:00,115.96473693847656,124.79901892723896
2025-03-05 00:00:00-05:00,117.27445983886719,124.94991926735779
2025-03-06 00:00:00-05:00,110.5459213256836,124.98790023997269
2025-03-07 00:00:00-05:00,112.66545867919922,124.94097331825007
2025-03-10 00:00:00-04:00,106.95669555664062,124.81155232510476
2025-03-11 00:00:00-04:00,108.73631286621094,124.56006791868835
2025-03-12 00:00:00-04:00,115.7254409790039,124.39659799039671
2025-03-13 00:00:00-04:00,115.56546020507812,124.32216464536188
2025-03-14 00:00:00-04:00,121.65469360351562,124.19903583239176
2025-03-17 00:00:00-04:00,119.51496124267578,124.07077364299573
2025-03-18 00:00:00-04:00,115.41547393798828,123.88269212042796
2025-03-19 00:00:00-04:00,117.50520324707031,123.61538800399953
2025-03-20 00:00:00-04:00,118.51508331298828,123.3249414694795
2025-03-21 00:00:00-04:00,117.68518829345703,122.99271018752692
2025-03-24 00:00:00-04:00,121.39472961425781,122.61164102833108
2025-03-25 00:00:00-04:00,120.67481994628906,122.18522680858906
2025-03-26 00:00:00-04:00,113.74568939208984,121.69975741431176
2025-03-27 00:00:00-04:00,111.41597747802734,121.1529760991688
2025-03-28 00:00:00-04:00,109.65619659423828,120.70220229155278
2025-03-31 00:00:00-04:00,108.36636352539062,120.35865377213742
2025-04-01 00:00:00-04:00,110.13614654541016,120.01072736709634
2025-04-02 00:00:00-04:00,110.4061050415039,119.69739479472182
2025-04-03 00:00:00-04:00,101.78720092773438,119.6393263851401
2025-04-04 00:00:00-04:00,94.29813385009766,119.85064797216062
2025-04-07 00:00:00-04:00,97.6277084350586,118.91782545302642
2025-04-08 00:00:00-04:00,96.28788757324219,116.76716077637997
2025-04-09 00:00:00-04:00,114.31561279296875,120.84316225408473
2025-04-10 00:00:00-04:00,107.55646514892578,117.4546862360114
2025-04-11 00:00:00-04:00,110.9160385131836,117.83314188625276
2025-04-14 00:00:00-04:00,110.6960678100586,117.4126313414589
2025-04-15 00:00:00-04:00,112.18588256835938,117.0181468511281
2025-04-16 00:00:00-04:00,104.47685241699219,116.65378464418187
2025-04-17 00:00:00-04:00,101.47722625732422,116.2584787736596
2025-04-21 00:00:00-04:00,96.89781188964844,115.8498526632193
2025-04-22 00:00:00-04:00,98.87755584716797,115.62770645797872
2025-04-23 00:00:00-04:00,102.69707489013672,115.60570215478317
2025-04-24 00:00:00-04:00,106.4166030883789,115.70273762534902
2025-04-25 00:00:00-04:00,110.99604034423828,115.97515845548396
2025-04-28 00:00:00-04:00,108.71631622314453,116.29317670718123
2025-04-29 00:00:00-04:00,109.00627899169922,116.65342907220847
2025-04-30 00:00:00-04:00,108.90629577636719,117.17198632945883
2025-05-01 00:00:00-04:00,111.59595489501953,117.82503343947455
2025-05-02 00:00:00-04:00,114.485595703125,118.4889255592027
2025-05-05 00:00:00-04:00,113.80567932128906,119.16978370770194
2025-05-06 00:00:00-04:00,113.52571868896484,119.91391537723959
2025-05-07 00:00:00-04:00,117.04527282714844,120.69377110214282
2025-05-08 00:00:00-04:00,117.35523986816406,121.61710687357628
2025-05-09 00:00:00-04:00,116.63532257080078,122.69258352880809
2025-05-12 00:00:00-04:00,122.98452758789062,123.84607103227009
2025-05-13 00:00:00-04:00,129.9136505126953,125.10386227795708
2025-05-14 00:00:00-04:00,135.32296752929688,126.11510170801812
2025-05-15 00:00:00-04:00,134.8130340576172,126.838258414179
2025-05-16 00:00:00-04:00,135.38296508789062,127.45851067561516
2025-05-19 00:00:00-04:00,135.55294799804688,127.8739446071394
2025-05-20 00:00:00-04:00,134.36309814453125,128.2712700830934
2025-05-21 00:00:00-04:00,131.78341674804688,128.661656258884
2025-05-22 00:00:00-04:00,132.81329345703125,128.85987772795116
2025-05-23 00:00:00-04:00,131.2734832763672,128.9009671319286
2025-05-27 00:00:00-04:00,135.48294067382812,129.06711261577112
2025-05-28 00:00:00-04:00,134.7930450439453,129.35585494131703
2025-05-29 00:00:00-04:00,139.17250061035156,129.65132199391547
2025-05-30 00:00:00-04:00,135.11300659179688,130.02101601826328
2025-06-02 00:00:00-04:00,137.3627166748047,130.24670231356055
2025-06-03 00:00:00-04:00,141.2022247314453,130.31177387949722
2025-06-04 00:00:00-04:00,141.9021453857422,130.37846754852833
2025-06-05 00:00:00-04:00,139.97239685058594,130.39584997380018
2025-06-06 00:00:00-04:00,141.70216369628906,130.63371293766403
2025-06-09 00:00:00-04:00,142.612060546875,131.13555924693497
